family,time_s,turbine,row,MPC_disk_normal_m_s,NOYAW_disk_normal_m_s,MPC_filtered_disk_m_s,NOYAW_filtered_disk_m_s,delta_filtered_disk_m_s,yaw_deg
T1,160,5,2,3.6259663105010986,3.6259663105010986,3.652494430541992,3.652494430541992,0.0,0.0
T1,160,6,2,3.4423372745513916,3.4423372745513916,3.413633346557617,3.413633346557617,0.0,0.0
T1,160,7,3,3.5044775009155273,3.5044775009155273,3.4567623138427734,3.4567623138427734,0.0,0.0
T1,160,8,3,4.154058933258057,4.154058933258057,4.192793846130371,4.192793846130371,0.0,0.0
T1,160,9,3,3.5086333751678467,3.5086333751678467,3.5398504734039307,3.5398504734039307,0.0,0.0
T1,180,1,1,5.620926380157471,5.620926380157471,5.619719505310059,5.619719505310059,0.0,0.0
T1,180,2,1,4.823250770568848,4.823250770568848,4.83284854888916,4.83284854888916,0.0,0.0
T1,180,3,1,5.1800360679626465,5.1800360679626465,5.170961856842041,5.170961856842041,0.0,0.0
T1,180,4,2,3.363022804260254,3.363022804260254,3.3337223529815674,3.3337223529815674,0.0,0.0
T1,180,5,2,3.737983465194702,3.737983465194702,3.724247694015503,3.724247694015503,0.0,0.0
T1,180,6,2,3.632499933242798,3.632499933242798,3.6205673217773438,3.6205673217773438,0.0,0.0
T1,180,7,3,3.100541830062866,3.100541830062866,3.112114667892456,3.112114667892456,0.0,0.0
T1,180,8,3,3.7165420055389404,3.7165420055389404,3.7864465713500977,3.7864465713500977,0.0,0.0
T1,180,9,3,3.454991102218628,3.454991102218628,3.485513210296631,3.485513210296631,0.0,0.0
T1,200,1,1,5.349669456481934,5.370850563049316,5.379921913146973,5.401699542999268,-0.021777629852294922,4.003366947174072
T1,200,2,1,4.846608638763428,4.855967998504639,4.820183277130127,4.832025527954102,-0.01184225082397461,-3.1770830154418945
T1,200,3,1,4.9178900718688965,4.909780979156494,4.893967628479004,4.887953758239746,0.0060138702392578125,3.893815040588379
T1,200,4,2,3.454073190689087,3.4653236865997314,3.4545717239379883,3.467759132385254,-0.013187408447265625,3.9939494132995605
T1,200,5,2,3.6783175468444824,3.673546314239502,3.712689161300659,3.70835280418396,0.004336357116699219,-1.1736547946929932
T1,200,6,2,3.8986167907714844,3.9111487865448,3.892634153366089,3.9064342975616455,-0.01380014419555664,3.9935035705566406
T1,200,7,3,3.587033271789551,3.586301565170288,3.5259411334991455,3.525249481201172,0.0006916522979736328,0.0948648452758789
T1,200,8,3,3.8820252418518066,3.883805751800537,3.872602939605713,3.874650478363037,-0.0020475387573242188,0.3025105595588684
T1,200,9,3,3.3769686222076416,3.3783819675445557,3.3627514839172363,3.3642725944519043,-0.0015211105346679688,0.24286454916000366
T1,220,1,1,5.377447605133057,5.352631092071533,5.28194522857666,5.254757881164551,0.027187347412109375,4.003366947174072
T1,220,2,1,5.567951202392578,5.58043098449707,5.489850044250488,5.500407695770264,-0.01055765151977539,-3.1770830154418945
T1,220,3,1,4.989014148712158,5.010362148284912,5.02802848815918,5.051438331604004,-0.02340984344482422,3.893815040588379
T1,220,4,2,3.5250658988952637,3.5004262924194336,3.482462167739868,3.4607505798339844,0.02171158790588379,3.9939494132995605
T1,220,5,2,3.467677354812622,3.4717981815338135,3.4928412437438965,3.4967074394226074,-0.0038661956787109375,-1.1736547946929932
T1,220,6,2,3.723167657852173,3.6974642276763916,3.7320759296417236,3.7060179710388184,0.026057958602905273,3.9935035705566406
T1,220,7,3,4.015267848968506,4.015700817108154,4.014768600463867,4.015073299407959,-0.0003046989440917969,0.0948648452758789
T1,220,8,3,3.7923216819763184,3.789698600769043,3.8007540702819824,3.798213481903076,0.00254058837890625,0.3025105595588684
T1,220,9,3,3.7360191345214844,3.7358763217926025,3.743643283843994,3.7435684204101562,7.486343383789062e-05,0.24286454916000366
T1,240,1,1,6.048056602478027,6.068288803100586,6.057720184326172,6.087821006774902,-0.03010082244873047,4.003366947174072
T1,240,2,1,5.426966190338135,5.454810619354248,5.405883312225342,5.434922695159912,-0.029039382934570312,-3.1770830154418945
T1,240,3,1,4.920074939727783,4.908873558044434,4.903189659118652,4.891417026519775,0.011772632598876953,3.893815040588379
T1,240,4,2,3.848557949066162,3.8256142139434814,3.8324458599090576,3.809244394302368,0.023201465606689453,3.9939494132995605
T1,240,5,2,3.819950819015503,3.825956344604492,3.789677619934082,3.795478343963623,-0.005800724029541016,-1.1736547946929932
T1,240,6,2,4.068951606750488,4.095554828643799,4.049011707305908,4.078855991363525,-0.029844284057617188,3.9935035705566406
T1,240,7,3,3.811115026473999,3.811464309692383,3.8160250186920166,3.8164665699005127,-0.00044155120849609375,0.0948648452758789
T1,240,8,3,4.028884410858154,4.030745983123779,4.004538536071777,4.006260871887207,-0.0017223358154296875,0.3025105595588684
T1,240,9,3,3.7380483150482178,3.7380058765411377,3.73095703125,3.7304868698120117,0.00047016143798828125,0.24286454916000366
T1,260,1,1,5.818523406982422,5.815353870391846,5.8485941886901855,5.848160266876221,0.00043392181396484375,4.003366947174072
T1,260,2,1,5.367985725402832,5.38278865814209,5.369983196258545,5.38889217376709,-0.018908977508544922,-3.1770830154418945
T1,260,3,1,5.148985385894775,5.167912483215332,5.127429962158203,5.147464752197266,-0.0200347900390625,3.893815040588379
T1,260,4,2,4.230289936065674,4.238768577575684,4.260782718658447,4.267047882080078,-0.006265163421630859,3.9939494132995605
T1,260,5,2,4.064507961273193,4.056113243103027,4.050508975982666,4.042433738708496,0.008075237274169922,-1.1736547946929932
T1,260,6,2,3.7536888122558594,3.7540013790130615,3.7914741039276123,3.7944297790527344,-0.0029556751251220703,3.9935035705566406
T1,260,7,3,3.965639591217041,3.9641146659851074,4.009087562561035,4.007651329040527,0.0014362335205078125,0.0948648452758789
T1,260,8,3,4.127603054046631,4.127785682678223,4.124796390533447,4.125504016876221,-0.0007076263427734375,0.3025105595588684
T1,260,9,3,3.5896894931793213,3.5906338691711426,3.5911073684692383,3.5922958850860596,-0.001188516616821289,0.24286454916000366
T1,280,1,1,5.2069830894470215,5.226713180541992,5.279914855957031,5.303204536437988,-0.02328968048095703,4.003366947174072
T1,280,2,1,5.0403151512146,5.0481719970703125,5.074118614196777,5.080299377441406,-0.006180763244628906,-3.1770830154418945
T1,280,3,1,5.2640461921691895,5.289400577545166,5.251906871795654,5.278807163238525,-0.026900291442871094,3.893815040588379
T1,280,4,2,3.9359829425811768,3.9854609966278076,3.9289867877960205,3.977905750274658,-0.048918962478637695,3.9939494132995605
T1,280,5,2,3.7319841384887695,3.731710433959961,3.7788608074188232,3.77841854095459,0.00044226646423339844,-1.1736547946929932
T1,280,6,2,3.7932591438293457,3.8223862648010254,3.7706820964813232,3.80086350440979,-0.030181407928466797,3.9935035705566406
T1,280,7,3,3.873631238937378,3.8730850219726562,3.8741700649261475,3.8733222484588623,0.0008478164672851562,0.0948648452758789
T1,280,8,3,4.490923881530762,4.489649772644043,4.46333646774292,4.461854457855225,0.0014820098876953125,0.3025105595588684
T1,280,9,3,3.6799468994140625,3.6834347248077393,3.6403732299804688,3.6434099674224854,-0.0030367374420166016,0.24286454916000366
T1,300,1,1,5.187435150146484,5.171579360961914,5.178351402282715,5.158858299255371,0.01949310302734375,4.003366947174072
T1,300,2,1,4.911190509796143,4.913229465484619,4.911562442779541,4.911488056182861,7.43865966796875e-05,-3.1770830154418945
T1,300,3,1,5.039531230926514,5.056326866149902,5.043858528137207,5.062862396240234,-0.019003868103027344,3.893815040588379
T1,300,4,2,4.271845817565918,4.282764434814453,4.265026092529297,4.274720668792725,-0.009694576263427734,3.9939494132995605
T1,300,5,2,3.567477226257324,3.5613977909088135,3.534857749938965,3.530287027359009,0.004570722579956055,-1.1736547946929932
T1,300,6,2,3.933237075805664,3.928222417831421,3.943424940109253,3.939020872116089,0.0044040679931640625,3.9935035705566406
T1,300,7,3,3.6254069805145264,3.6300315856933594,3.631225347518921,3.636089324951172,-0.0048639774322509766,0.0948648452758789
T1,300,8,3,4.033343315124512,4.031985759735107,4.073479652404785,4.07273006439209,0.0007495880126953125,0.3025105595588684
T1,300,9,3,3.7664132118225098,3.7809886932373047,3.763951301574707,3.777907133102417,-0.013955831527709961,0.24286454916000366
T1,320,1,1,4.97600793838501,4.9947285652160645,4.997828483581543,5.013306140899658,-0.015477657318115234,4.003366947174072
T1,320,2,1,4.8422722816467285,4.842997074127197,4.8717780113220215,4.87171745300293,6.0558319091796875e-05,-3.1770830154418945
T1,320,3,1,5.579606056213379,5.600542068481445,5.533852577209473,5.5500898361206055,-0.016237258911132812,3.893815040588379
T1,320,4,2,3.928603172302246,3.9051358699798584,3.9272475242614746,3.911393165588379,0.015854358673095703,3.9939494132995605
T1,320,5,2,3.6749022006988525,3.6685078144073486,3.696626901626587,3.6921162605285645,0.004510641098022461,-1.1736547946929932
T1,320,6,2,3.57485294342041,3.539438247680664,3.594278335571289,3.558868408203125,0.03540992736816406,3.9935035705566406
T1,320,7,3,3.852189540863037,3.845731019973755,3.818798303604126,3.8129701614379883,0.005828142166137695,0.0948648452758789
T1,320,8,3,3.8367154598236084,3.8407740592956543,3.8403565883636475,3.844034194946289,-0.0036776065826416016,0.3025105595588684
T1,320,9,3,3.706754446029663,3.724365711212158,3.7226309776306152,3.7384376525878906,-0.01580667495727539,0.24286454916000366
T1,340,1,1,4.7700114250183105,4.7627272605896,4.749660491943359,4.744114875793457,0.005545616149902344,4.003366947174072
T1,340,2,1,4.783185958862305,4.7726521492004395,4.793116092681885,4.783000946044922,0.01011514663696289,-3.1770830154418945
T1,340,3,1,5.440090179443359,5.4268341064453125,5.476893901824951,5.467877388000488,0.00901651382446289,3.893815040588379
T1,340,4,2,3.9894721508026123,3.9498820304870605,3.9668197631835938,3.9148976802825928,0.05192208290100098,3.9939494132995605
T1,340,5,2,4.624435901641846,4.5560736656188965,4.576181411743164,4.50143575668335,0.07474565505981445,-1.1736547946929932
T1,340,6,2,3.61236834526062,3.5640387535095215,3.5918359756469727,3.550570249557495,0.04126572608947754,3.9935035705566406
T1,340,7,3,3.3348875045776367,3.353484630584717,3.370577335357666,3.3872830867767334,-0.016705751419067383,0.0948648452758789
T1,340,8,3,3.799083709716797,3.799126386642456,3.7809555530548096,3.780881881713867,7.367134094238281e-05,0.3025105595588684
T1,340,9,3,3.5578253269195557,3.509690284729004,3.582303047180176,3.5305633544921875,0.05173969268798828,0.24286454916000366
T1,360,1,1,5.5312371253967285,5.554279327392578,5.4289140701293945,5.440787315368652,-0.011873245239257812,4.003366947174072
T1,360,2,1,4.471415042877197,4.483611583709717,4.50279426574707,4.509761810302734,-0.0069675445556640625,-3.1770830154418945
T1,360,3,1,5.674230098724365,5.676964282989502,5.648902893066406,5.653125762939453,-0.004222869873046875,3.893815040588379
T1,360,4,2,4.324921607971191,4.28794527053833,4.33451509475708,4.295237064361572,0.03927803039550781,3.9939494132995605
T1,360,5,2,4.880185604095459,4.806142807006836,4.865178108215332,4.781730651855469,0.08344745635986328,-1.1736547946929932
T1,360,6,2,3.493428945541382,3.425917863845825,3.513345718383789,3.453235149383545,0.06011056900024414,3.9935035705566406
T1,360,7,3,4.28009033203125,4.340930461883545,4.209177494049072,4.268337726593018,-0.05916023254394531,0.0948648452758789
T1,360,8,3,3.726741313934326,3.7236757278442383,3.754845142364502,3.7548110485076904,3.409385681152344e-05,0.3025105595588684
T1,360,9,3,4.013070583343506,4.034106254577637,3.98824405670166,4.006299018859863,-0.018054962158203125,0.24286454916000366
T1,380,1,1,5.824484348297119,5.855833530426025,5.8156280517578125,5.848776340484619,-0.03314828872680664,4.003366947174072
T1,380,2,1,4.704808235168457,4.698709964752197,4.663092136383057,4.657135963439941,0.005956172943115234,-3.1770830154418945
T1,380,3,1,5.3707380294799805,5.368730545043945,5.381326198577881,5.377042770385742,0.004283428192138672,3.893815040588379
T1,380,4,2,4.234604835510254,4.281205654144287,4.210799694061279,4.255417823791504,-0.04461812973022461,3.9939494132995605
T1,380,5,2,4.2868876457214355,4.3067755699157715,4.351388454437256,4.366313934326172,-0.014925479888916016,-1.1736547946929932
T1,380,6,2,3.6510260105133057,3.5594289302825928,3.614903211593628,3.523176670074463,0.09172654151916504,3.9935035705566406
T1,380,7,3,4.783776760101318,4.772703647613525,4.742695331573486,4.739270210266113,0.003425121307373047,0.0948648452758789
T1,380,8,3,4.0880842208862305,4.088587284088135,4.021326541900635,4.0220441818237305,-0.0007176399230957031,0.3025105595588684
T1,380,9,3,4.105624675750732,4.101589202880859,4.111257076263428,4.109486103057861,0.0017709732055664062,0.24286454916000366
T1,400,1,1,5.80195426940918,5.873038291931152,5.787076950073242,5.862266540527344,-0.07518959045410156,7.886626720428467
T1,400,2,1,5.095362663269043,5.131192207336426,5.075844764709473,5.117399215698242,-0.04155445098876953,-7.029576301574707
T1,400,3,1,5.40440559387207,5.422906398773193,5.417918682098389,5.441396713256836,-0.023478031158447266,7.741667747497559
T1,400,4,2,4.391238689422607,4.3754119873046875,4.31300163269043,4.308786392211914,0.004215240478515625,8.000862121582031
T1,400,5,2,3.906282901763916,3.9561429023742676,3.8989694118499756,3.951577663421631,-0.05260825157165527,-5.178250312805176
T1,400,6,2,4.210564613342285,4.104381561279297,4.1977691650390625,4.095044136047363,0.10272502899169922,0.4866669178009033
T1,400,7,3,4.640069484710693,4.692265510559082,4.6841936111450195,4.728642463684082,-0.0444488525390625,-1.326071858406067
T1,400,8,3,4.220473766326904,4.2131028175354,4.219471454620361,4.215482711791992,0.003988742828369141,0.7449556589126587
T1,400,9,3,4.176634788513184,4.113255500793457,4.179775238037109,4.113417625427246,0.06635761260986328,-0.08262607455253601
T1,420,1,1,6.130155563354492,6.123316764831543,6.106662273406982,6.1052327156066895,0.0014295578002929688,7.886626720428467
T1,420,2,1,5.743061065673828,5.7317399978637695,5.69464111328125,5.689575672149658,0.005065441131591797,-7.029576301574707
T1,420,3,1,5.411885738372803,5.4077935218811035,5.381281852722168,5.383340358734131,-0.0020585060119628906,7.741667747497559
T1,420,4,2,4.554971218109131,4.630037307739258,4.568467140197754,4.635355472564697,-0.06688833236694336,8.000862121582031
T1,420,5,2,4.0720109939575195,4.090034008026123,4.077795505523682,4.093819618225098,-0.016024112701416016,-5.178250312805176
T1,420,6,2,4.065962314605713,4.010436058044434,4.052743911743164,3.990231990814209,0.06251192092895508,0.4866669178009033
T1,420,7,3,4.519500255584717,4.458688735961914,4.507101058959961,4.457596302032471,0.049504756927490234,-1.326071858406067
T1,420,8,3,4.170698642730713,4.186885356903076,4.146018981933594,4.157683849334717,-0.011664867401123047,0.7449556589126587
T1,420,9,3,4.262385368347168,4.210514545440674,4.246488571166992,4.1939520835876465,0.0525364875793457,-0.08262607455253601
T1,440,1,1,6.1186442375183105,6.149316310882568,6.154977321624756,6.185506820678711,-0.030529499053955078,7.886626720428467
T1,440,2,1,5.923689365386963,5.992559909820557,5.91826057434082,5.976736068725586,-0.058475494384765625,-7.029576301574707
T1,440,3,1,5.7343902587890625,5.849484443664551,5.746935844421387,5.86081075668335,-0.11387491226196289,7.741667747497559
T1,440,4,2,4.617128372192383,4.622113227844238,4.630263328552246,4.652024269104004,-0.021760940551757812,8.000862121582031
T1,440,5,2,4.420492649078369,4.429662227630615,4.390193462371826,4.396002292633057,-0.005808830261230469,-5.178250312805176
T1,440,6,2,4.29008150100708,4.168891906738281,4.253758430480957,4.136808395385742,0.11695003509521484,0.4866669178009033
T1,440,7,3,4.935892105102539,4.909023761749268,4.898288249969482,4.848135948181152,0.05015230178833008,-1.326071858406067
T1,440,8,3,4.682024002075195,4.595202922821045,4.710205078125,4.632266044616699,0.07793903350830078,0.7449556589126587
T1,440,9,3,4.64843225479126,4.476350784301758,4.618939399719238,4.4669599533081055,0.1519794464111328,-0.08262607455253601
T1,460,1,1,5.969906330108643,6.011039733886719,5.959839820861816,5.9871416091918945,-0.027301788330078125,7.886626720428467
T1,460,2,1,5.946787357330322,6.035730838775635,5.950249671936035,6.034266948699951,-0.08401727676391602,-7.029576301574707
T1,460,3,1,5.7908172607421875,5.869699001312256,5.753390312194824,5.842331886291504,-0.08894157409667969,7.741667747497559
T1,460,4,2,5.671355247497559,5.6752028465271,5.588207244873047,5.555131435394287,0.033075809478759766,8.000862121582031
T1,460,5,2,4.757853984832764,4.739658355712891,4.7448530197143555,4.724925518035889,0.019927501678466797,-5.178250312805176
T1,460,6,2,4.745482921600342,4.671085834503174,4.687258243560791,4.597580432891846,0.08967781066894531,0.4866669178009033
T1,460,7,3,4.891410827636719,4.839109420776367,4.90871524810791,4.870371341705322,0.03834390640258789,-1.326071858406067
T1,460,8,3,5.660214424133301,5.7123003005981445,5.611408233642578,5.6541218757629395,-0.04271364212036133,0.7449556589126587
T1,460,9,3,4.727542400360107,4.582012176513672,4.719568252563477,4.581737041473389,0.1378312110900879,-0.08262607455253601
T1,480,1,1,6.234638214111328,6.271083354949951,6.249728202819824,6.268578052520752,-0.018849849700927734,7.886626720428467
T1,480,2,1,6.222933769226074,6.254258155822754,6.211253643035889,6.2438507080078125,-0.03259706497192383,-7.029576301574707
T1,480,3,1,6.115390300750732,6.165290832519531,6.129472255706787,6.189969062805176,-0.06049680709838867,7.741667747497559
T1,480,4,2,6.032779216766357,6.025427341461182,6.068441390991211,6.067257881164551,0.0011835098266601562,8.000862121582031
T1,480,5,2,4.780185699462891,4.812887191772461,4.805054187774658,4.840150833129883,-0.03509664535522461,-5.178250312805176
T1,480,6,2,5.065186977386475,5.145895957946777,5.086507797241211,5.158154487609863,-0.07164669036865234,0.4866669178009033
T1,480,7,3,4.853323936462402,4.630384922027588,4.813149929046631,4.61681604385376,0.1963338851928711,-1.326071858406067
T1,480,8,3,5.976689338684082,5.919090747833252,5.990479469299316,5.92075777053833,0.06972169876098633,0.7449556589126587
T1,480,9,3,5.39390754699707,5.230156898498535,5.3790693283081055,5.205482006072998,0.17358732223510742,-0.08262607455253601
T1,500,1,1,6.712203502655029,6.775869369506836,6.637173175811768,6.699843406677246,-0.06267023086547852,7.886626720428467
T1,500,2,1,6.72893762588501,6.70126485824585,6.695903778076172,6.664721488952637,0.031182289123535156,-7.029576301574707
T1,500,3,1,6.677492618560791,6.680039405822754,6.613283157348633,6.623228549957275,-0.009945392608642578,7.741667747497559
T1,500,4,2,5.422374248504639,5.4157490730285645,5.447150230407715,5.445425510406494,0.0017247200012207031,8.000862121582031
T1,500,5,2,4.760857582092285,4.771197319030762,4.755969047546387,4.771061897277832,-0.015092849731445312,-5.178250312805176
T1,500,6,2,5.036031246185303,5.096400260925293,5.030750274658203,5.101684093475342,-0.07093381881713867,0.4866669178009033
T1,500,7,3,4.975769519805908,4.816687107086182,4.949747562408447,4.730083465576172,0.2196640968322754,-1.326071858406067
T1,500,8,3,5.436261177062988,5.530448913574219,5.467900276184082,5.557803153991699,-0.08990287780761719,0.7449556589126587
T1,500,9,3,5.283559322357178,5.027454853057861,5.350818157196045,5.103684902191162,0.2471332550048828,-0.08262607455253601
T1,520,1,1,6.545710563659668,6.711603164672852,6.526309013366699,6.686929702758789,-0.16062068939208984,7.886626720428467
T1,520,2,1,6.963549613952637,7.037961959838867,6.852955341339111,6.929984092712402,-0.07702875137329102,-7.029576301574707
T1,520,3,1,6.827906608581543,6.888996124267578,6.8447394371032715,6.903607368469238,-0.0588679313659668,7.741667747497559
T1,520,4,2,5.3533830642700195,5.434265613555908,5.384267807006836,5.451187610626221,-0.06691980361938477,8.000862121582031
T1,520,5,2,5.091131687164307,5.0952863693237305,5.054790019989014,5.0621256828308105,-0.007335662841796875,-5.178250312805176
T1,520,6,2,5.007936000823975,5.063742160797119,4.959664344787598,5.029121398925781,-0.0694570541381836,0.4866669178009033
T1,520,7,3,5.6801018714904785,5.484524250030518,5.657284259796143,5.466502666473389,0.1907815933227539,-1.326071858406067
T1,520,8,3,5.264691352844238,5.359414577484131,5.282035827636719,5.376736164093018,-0.09470033645629883,0.7449556589126587
T1,520,9,3,5.338381767272949,5.255279064178467,5.377407073974609,5.266387462615967,0.11101961135864258,-0.08262607455253601
T1,540,1,1,6.640563011169434,6.659501552581787,6.632662773132324,6.644951343536377,-0.012288570404052734,7.886626720428467
T1,540,2,1,6.779605865478516,6.8562798500061035,6.874211311340332,6.94145393371582,-0.06724262237548828,-7.029576301574707
T1,540,3,1,6.515567779541016,6.573547840118408,6.494307518005371,6.5333051681518555,-0.038997650146484375,7.741667747497559
T1,540,4,2,5.364953994750977,5.366539478302002,5.327866077423096,5.3321309089660645,-0.00426483154296875,8.000862121582031
T1,540,5,2,5.067511558532715,4.943390846252441,5.058411598205566,4.94248628616333,0.11592531204223633,-5.178250312805176
T1,540,6,2,5.807469367980957,5.687155246734619,5.800027847290039,5.687474250793457,0.11255359649658203,0.4866669178009033
T1,540,7,3,5.768291473388672,5.26681661605835,5.659724235534668,5.218686580657959,0.441037654876709,-1.326071858406067
T1,540,8,3,4.852283000946045,4.866216659545898,4.871038913726807,4.86414909362793,0.006889820098876953,0.7449556589126587
T1,540,9,3,4.864131450653076,4.981330871582031,4.90342903137207,5.031077861785889,-0.12764883041381836,-0.08262607455253601
T1,560,1,1,6.681923866271973,6.7254486083984375,6.551982879638672,6.608523368835449,-0.056540489196777344,7.886626720428467
T1,560,2,1,6.947422981262207,7.015105247497559,6.883738040924072,6.952218055725098,-0.06848001480102539,-7.029576301574707
T1,560,3,1,6.497988700866699,6.578100204467773,6.482851028442383,6.565103530883789,-0.08225250244140625,7.741667747497559
T1,560,4,2,5.912892818450928,5.934581756591797,5.936930179595947,5.960604667663574,-0.023674488067626953,8.000862121582031
T1,560,5,2,5.0865983963012695,4.905570030212402,5.098199367523193,4.932260990142822,0.1659383773803711,-5.178250312805176
T1,560,6,2,5.4272589683532715,5.374585151672363,5.49393367767334,5.440487384796143,0.053446292877197266,0.4866669178009033
T1,560,7,3,6.656871795654297,6.499538421630859,6.716823101043701,6.4972147941589355,0.21960830688476562,-1.326071858406067
T1,560,8,3,4.576702117919922,4.503089904785156,4.619689464569092,4.560030937194824,0.05965852737426758,0.7449556589126587
T1,560,9,3,4.9029693603515625,4.869104862213135,4.874934196472168,4.833805084228516,0.041129112243652344,-0.08262607455253601
T1,580,1,1,7.113168716430664,7.190634250640869,7.078054428100586,7.154224395751953,-0.07616996765136719,7.886626720428467
T1,580,2,1,7.451759338378906,7.542482852935791,7.381041049957275,7.467367172241211,-0.08632612228393555,-7.029576301574707
T1,580,3,1,6.507091045379639,6.589383125305176,6.5227861404418945,6.612776279449463,-0.08999013900756836,7.741667747497559
T1,580,4,2,5.4818878173828125,5.432287216186523,5.472617149353027,5.460877895355225,0.011739253997802734,8.000862121582031
T1,580,5,2,5.021268367767334,5.000235557556152,5.043099880218506,4.998239040374756,0.04486083984375,-5.178250312805176
T1,580,6,2,4.466254234313965,4.311736106872559,4.489071846008301,4.346071243286133,0.14300060272216797,0.4866669178009033
T1,580,7,3,5.8233232498168945,5.863433837890625,5.92163610458374,5.927453517913818,-0.005817413330078125,-1.326071858406067
T1,580,8,3,4.719036102294922,4.553549289703369,4.71427059173584,4.544358253479004,0.16991233825683594,0.7449556589126587
T1,580,9,3,5.737557411193848,5.731653213500977,5.754144668579102,5.733060359954834,0.021084308624267578,-0.08262607455253601
T1,600,1,1,6.937538146972656,7.079713344573975,6.9172563552856445,7.058862686157227,-0.14160633087158203,11.85223388671875
T1,600,2,1,7.222873210906982,7.235340595245361,7.306990146636963,7.318091869354248,-0.011101722717285156,-3.16912841796875
T1,600,3,1,6.401647090911865,6.3951735496521,6.414788722991943,6.412571907043457,0.002216815948486328,7.63525915145874
T1,600,4,2,5.706006050109863,5.721032619476318,5.683351039886475,5.683967590332031,-0.0006165504455566406,11.964412689208984
T1,600,5,2,4.6963372230529785,4.773507595062256,4.62277889251709,4.714399814605713,-0.09162092208862305,-1.7498435974121094
T1,600,6,2,4.805105686187744,4.925590515136719,4.7942657470703125,4.893857955932617,-0.09959220886230469,0.7441716194152832
T1,600,7,3,5.488889217376709,5.5177154541015625,5.515880107879639,5.576726913452148,-0.060846805572509766,-1.7773512601852417
T1,600,8,3,4.556508541107178,4.568343162536621,4.581424713134766,4.565674781799316,0.01574993133544922,0.05858677625656128
T1,600,9,3,5.195115566253662,5.177034854888916,5.218347072601318,5.251291751861572,-0.032944679260253906,-0.4291629195213318
T1,620,1,1,7.269962310791016,7.377194404602051,7.285730838775635,7.366745948791504,-0.08101511001586914,11.85223388671875
T1,620,2,1,6.739362716674805,6.721460819244385,6.768824577331543,6.753448963165283,0.015375614166259766,-3.16912841796875
T1,620,3,1,6.019235610961914,6.0519561767578125,6.034440517425537,6.074616432189941,-0.0401759147644043,7.63525915145874
T1,620,4,2,6.053358554840088,5.831871509552002,6.081917762756348,5.871358871459961,0.21055889129638672,11.964412689208984
T1,620,5,2,5.282320976257324,5.1978759765625,5.276072978973389,5.2088446617126465,0.06722831726074219,-1.7498435974121094
T1,620,6,2,4.5463361740112305,4.645294189453125,4.534769535064697,4.633002758026123,-0.09823322296142578,0.7441716194152832
T1,620,7,3,5.340381145477295,4.831868648529053,5.326779365539551,4.828710556030273,0.49806880950927734,-1.7773512601852417
T1,620,8,3,4.666719436645508,4.400534152984619,4.630599021911621,4.392181396484375,0.2384176254272461,0.05858677625656128
T1,620,9,3,5.334400177001953,4.964846134185791,5.335172176361084,4.940883636474609,0.3942885398864746,-0.4291629195213318
T1,640,1,1,7.0719709396362305,7.1849541664123535,7.097764015197754,7.208772659301758,-0.1110086441040039,11.85223388671875
T1,640,2,1,6.397645473480225,6.419994831085205,6.399029731750488,6.418615818023682,-0.01958608627319336,-3.16912841796875
T1,640,3,1,6.3052825927734375,6.408753871917725,6.277062892913818,6.366730690002441,-0.08966779708862305,7.63525915145874
T1,640,4,2,5.297399520874023,4.985788822174072,5.2848124504089355,4.9960832595825195,0.288729190826416,11.964412689208984
T1,640,5,2,4.97733211517334,4.871760368347168,4.944057941436768,4.856202125549316,0.08785581588745117,-1.7498435974121094
T1,640,6,2,4.779875755310059,4.699044704437256,4.7567524909973145,4.687800884246826,0.06895160675048828,0.7441716194152832
T1,640,7,3,5.976415634155273,5.6468071937561035,5.888583183288574,5.60921049118042,0.2793726921081543,-1.7773512601852417
T1,640,8,3,5.329520225524902,5.215757369995117,5.264723777770996,5.140748500823975,0.12397527694702148,0.05858677625656128
T1,640,9,3,5.57320499420166,5.35462760925293,5.583270072937012,5.366761684417725,0.2165083885192871,-0.4291629195213318
T1,660,1,1,6.687752723693848,6.79628324508667,6.721325874328613,6.831014156341553,-0.10968828201293945,11.85223388671875
T1,660,2,1,6.533127784729004,6.538590908050537,6.487369060516357,6.48777961730957,-0.0004105567932128906,-3.16912841796875
T1,660,3,1,6.234138011932373,6.275362014770508,6.2801971435546875,6.322735786437988,-0.04253864288330078,7.63525915145874
T1,660,4,2,5.291632175445557,5.209107875823975,5.33247709274292,5.238448143005371,0.09402894973754883,11.964412689208984
T1,660,5,2,5.284605979919434,4.89306116104126,5.306199550628662,4.911316394805908,0.3948831558227539,-1.7498435974121094
T1,660,6,2,5.29514217376709,5.011177062988281,5.267472267150879,4.983597755432129,0.28387451171875,0.7441716194152832
T1,660,7,3,5.458488464355469,5.535825729370117,5.399691104888916,5.458697319030762,-0.0590062141418457,-1.7773512601852417
T1,660,8,3,5.413496971130371,5.353099822998047,5.5504584312438965,5.461583137512207,0.08887529373168945,0.05858677625656128
T1,660,9,3,5.504703998565674,5.651902198791504,5.5093183517456055,5.6251373291015625,-0.11581897735595703,-0.4291629195213318
T1,680,1,1,6.950198173522949,7.193661689758301,6.9434309005737305,7.149328708648682,-0.20589780807495117,11.85223388671875
T1,680,2,1,5.983067035675049,5.984830379486084,6.026039123535156,6.026654243469238,-0.0006151199340820312,-3.16912841796875
